cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,175318.821001586,18.862891907076676,15.452876491954491,22.867877579931246,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,180901.46773486378,18.618595931323206,15.3018377729635,23.629872578560953,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,186661.88171737653,19.079962976660926,17.013876317693313,22.642967567992248,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,192605.7235607325,18.87680728186807,16.941316679987793,23.46666892180766,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,198738.83412640984,19.297990755736084,17.239989336088602,22.032050839326573,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,205067.24026542442,19.277822765714905,17.091975030205464,21.759074652243466,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,211597.1607407606,19.32704929922089,17.631688234460064,21.31242562011709,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,218335.01233839124,19.683904287373117,17.374982585508562,21.5362793909783,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,225287.4161728896,19.787711702140026,17.953635838791705,21.632317547973727,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,232461.20419382773,21.070946292418178,18.25201246819356,21.660227460545077,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,239863.42589936126,20.922160151736875,18.25019021432201,23.02632190418737,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,247501.35526358944,20.896986935076598,18.585549709199604,23.634450077734122,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,255382.49788450403,20.988537197986318,19.1622036863007,24.429668815484465,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,263514.59835954907,20.858273119033452,19.642892208242873,24.74750785225746,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,271905.64789603685,21.10127510321158,20.351182220111518,23.946698540484228,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,280563.89216390613,20.81159662975461,17.711900097155798,23.40391728850126,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,289497.83939852996,21.44459215694202,19.951360066634095,22.722255585851684,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,298716.26876153913,22.351884585227108,19.58,23.03559956657811,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,308228.23896788363,22.57425606560593,19.555810831111664,23.05217136043485,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,318043.09718759777,22.43049593361687,18.946865960120352,23.934269044422496,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,328170.48823102616,22.328152869596604,20.052152688350915,26.1,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,338620.36402653274,22.07159476279762,20.157380713481018,26.971516749346836,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,349402.993400004,22.1,20.163995311217356,26.757289578105553,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,360528.9721657656,22.43,21.021410018662962,27.2833455727895,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,372009.23353881575,22.276227547678,20.463549129121695,26.91629007227755,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,383855.0588786168,22.51453537040658,20.302991084389145,25.70758170041755,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,396078.0887749997,24.05,21.18,26.370764545958732,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,408690.3344870711,23.897768568045734,20.242524455778522,26.19673951774101,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,421704.1897463749,22.90587884949025,20.050168649216676,26.839545167921823,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,435132.4429358942,22.734063885584106,19.598401317434174,27.340046242061838,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,448988.28965686465,23.26087867292581,20.42,28.30253938869725,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,463285.34569576074,23.09995011047517,19.679511603981254,28.69307930186932,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,478037.66040417703,22.20066583814464,18.731616172477647,30.274828869643095,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,493259.7305047681,21.035137518509746,19.55567543036684,30.066207601142064,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,508966.5143368085,20.64224325190154,19.497950826417625,30.570017921143155,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,525173.4465553662,22.1968948792837,20.335691286301277,33.036674296183705,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,541896.4532985499,23.082335983229495,20.694432415827283,33.46019190587835,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,559151.9678377139,21.27789957327611,21.012833523480978,32.33808358006432,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,576956.9467260147,20.51500956586755,19.75611531519169,32.87271834635473,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,595328.8864611842,20.85746258829111,19.027503929332433,32.24266275543328,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,614285.8406788855,22.552677090118117,18.978605382969725,31.523000152821393,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,633846.4378935664,22.837378386345105,19.48942589617774,32.536090954299894,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,654029.8998042217,24.328443496503052,17.909543620118157,31.34809780086048,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,674856.0601830594,23.4943645586576,17.852980027111528,30.661044290994084,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,696345.3843656571,23.49398606951166,18.8413691022614,29.01179914244039,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,718518.989361705,23.23672807249942,21.34999691643624,28.785474413057003,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,741398.6646061664,23.801926114173515,21.751626332275784,27.28803575207863,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,765006.8933711941,24.271147537403216,21.156700505812335,26.53008614724892,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,789366.8748598618,25.807333021360865,22.491528094185565,27.25359577532896,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,814502.5470034373,24.03723399616632,23.12579006041402,27.07863277973446,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,840438.6099845705,25.45004593239181,23.085461684398542,26.172935316058485,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,867200.5505095323,24.755510256749247,22.66441533593697,28.39290925934953,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,894814.6668533518,26.106981615707554,21.999501634319536,28.763803248106594,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,923308.0947024513,26.326033812984836,23.467782045770868,27.752498203638346,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,952708.8338202037,25.082747526914993,24.315719350699606,26.457029452370033,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,983045.7755615761,25.39765684558777,23.53,26.87,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1014348.7312639287,24.772892035303222,22.392280001109487,26.439628301919427,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1046648.4615418557,22.85276294136107,20.449263848220752,27.613116157792017,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1079976.7065148468,25.681959092243385,18.872441146737973,28.807013777538316,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1114366.2169975042,26.00388899132699,16.38714598664813,27.441405539316467,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1149850.7866829252,25.380269429612973,17.335083109733045,29.465169154546537,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1186465.2853508932,27.020008004976415,18.93987057472901,30.49161733396047,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1224245.6931335335,25.637280239025433,21.285316331617356,32.75,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1263229.13587206,24.00576018910567,20.955281166356333,30.889917998597166,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1303453.9215993928,25.198656302322586,20.379056157888076,32.5672608541835,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1344959.578184487,25.708215665750405,20.073110982603954,32.06054360207151,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1387786.8921753468,26.79104100499602,19.981119419750538,31.97218938092624,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1431977.9488789411,24.899914465796204,21.70651921795887,32.54691049599548,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1477576.1737173484,26.10231384369675,21.754813251555117,29.274718137763774,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1524626.3749008118,25.77719921180652,20.564503031902923,26.635819456923766,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1573174.7874596247,25.495102205066146,20.071479930709465,28.254443599113284,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1623269.1186781023,26.167065890681375,22.07036352463506,28.069515239550856,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1674958.5949753276,24.410549262445414,21.982794452416936,28.846250487251726,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1728294.0102786883,25.458050349035428,20.4471576258076,27.54214397014819,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1783327.7759377554,27.275782233749005,23.077718520632807,29.96772817019105,median-range,5,9999456
0830-172041__NetHackChallenge-v0__exp2/NetHackChallenge-v0__both__grammar__n16__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp2,0830-172041__NetHackChallenge-v0__exp2,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp2,16,1840113.9722276162,26.684717884932272,23.700465680171902,29.283715709789753,median-range,5,9999456
