cell,group,env_id,condition,family,option_seed,budget,max_steps,reward_delay,gamma,discount,tag,n_options,primitive_step,point,low,high,method,n_seeds,limit
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,3868980.954708239,8.381574379518474,5.383310467358205,12.26,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,3978521.7787019694,9.35720180067391,6.255550257006638,10.865093617576573,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4091163.9857889987,8.79,6.89,12.315793364800024,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4206995.384119207,8.6,6.689398272896601,11.097742089268696,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4326106.267917546,6.544800300083516,5.79,12.443525074723453,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4448589.487871227,5.61,4.08203976376311,12.032073400035582,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4574540.523509759,6.535469739225744,3.59,11.754974597380642,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4704057.557634256,8.7,5.18,10.832062684834492,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4837241.552854013,7.97,5.867128544846724,13.602540573431355,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,4974196.330290051,8.924951511443194,6.432410544525698,13.803534442322265,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5115028.650506953,10.016372699341606,6.934758176923326,12.293818717345218,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5259848.296736078,8.535719608878981,5.963063250351586,11.962339869169108,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5408768.160455061,8.514298401792953,6.496959032253905,9.898961827005696,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5561904.329390258,6.727664483331466,5.89224103858913,13.253527860456828,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5719376.178010833,7.21831712440999,6.129994396324387,12.906876937626013,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,5881306.460584857,8.264743751719159,6.62,12.28,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6047821.406870163,8.305460385784308,6.66,14.903881127178519,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6219050.820514418,8.272949760279822,5.182053911223842,13.43,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6395128.18024115,7.801532876089687,4.993579945059023,11.753425436726511,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6576190.74390062,7.630739504470714,5.0661108758343785,10.204673144610522,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6762379.655466649,6.41973950435089,5.763083624394063,9.853607354407567,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,6953840.055062778,7.769107994720798,5.5591273436546125,10.174548429702144,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,7150721.192103586,7.863966411941222,6.921863924764249,10.65572325373004,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,7353176.541639295,8.95609010071188,7.875214077322787,9.960590878795019,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,7561363.923994419,9.251166089207521,6.266765033085415,11.297625682854138,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,7775445.627793677,7.964765801031695,6.216108165501515,10.911906860624828,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,7995588.536471086,8.149915685665126,6.082198586096935,12.260570581952127,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,8221964.258360861,7.5999405475140795,6.076518851378946,9.887136627796917,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,8454749.26047152,8.082302740250212,6.632116808552961,9.79,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,8694125.006047469,8.221688539463885,7.124871901648672,10.776966517204425,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,8940278.096025331,9.25,5.63,11.475401350328362,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,9193400.414495252,10.7728110967309,8.957106256042817,12.934085258063607,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,9453689.278280588,10.663701245274016,7.439909498451126,13.55482861476964,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,9721347.590752598,11.852838567594576,6.92,16.23,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__action__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,action,-,0,10000000,5000,0,0.999,primitive,exp1,0,9996584.0,12.54,6.4790956008847385,15.764484149557843,median-range,5,9996584
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,18462.0,9.67816554210048,8.687572564244778,16.10857329842932,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,19055.2995504541,9.63397980618332,8.848009453845354,16.768657876814114,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,19667.665526895024,9.908894897860307,8.943313798610841,17.035030436193885,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,20299.710652861268,10.21676228507446,9.041680868157272,16.570926262414027,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,20952.06734253143,10.293709287866411,9.143209086990955,16.09190751829147,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,21625.388333507897,10.373129079205933,9.248000042613308,15.597494905381838,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,22320.347339935437,10.455101125257777,9.356158587167652,15.087193722383473,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,23037.639726608748,10.539707445931676,9.337396686878417,14.560493370147265,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,23777.983204743345,10.627032696950147,9.282259915937312,14.27012419323867,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,24542.118550105653,10.717164254553627,9.22535125563358,14.158054076434343,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,25330.810344221594,10.810192302927765,9.16661376407781,14.042382445713898,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,26144.847739404362,10.90620992444024,9.10598866948148,14.301693956869693,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,26985.045248367587,10.767699141095425,9.04341531135085,14.87151254551888,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,27852.243559213683,10.217104107938018,7.694079482675804,15.459642969965198,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,28747.310376612615,10.3564060284159,9.298562672311876,15.90975968577389,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,29671.14129001356,13.266296620753444,10.546285609934541,15.06176383030489,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,30624.660669757064,13.475024634962091,10.862479462579566,34.28706476509892,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,31608.82259198519,13.5162613074104,11.188834601684924,33.35779400968739,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,32624.611793274806,13.558823172103635,11.52567757294931,31.605224649284324,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,33673.044655948885,14.51507244788702,11.873345416027385,29.796334271999854,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,34755.17022505271,16.2435402116977,12.232186001766365,29.934200938307974,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,35872.07125801116,18.540230868096565,12.602558380279888,31.12953754164253,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,37024.86530801846,20.430110530546305,13.108355576255498,29.56685240890332,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,38214.70584224399,21.333793258368434,13.734422804064835,29.128209375278708,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,39442.783395972634,22.266516965291903,13.438799272263893,30.310245567885033,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,40710.32676383572,23.22921491964336,15.922872840342539,28.20818127038936,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,42018.60422932281,26.000942195847614,15.785092983944752,30.310961189649962,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,43368.92483380581,24.539170664317115,15.64288539886847,29.47334142279868,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,44762.63968634484,24.030967201694285,15.496107794493243,29.297330285875205,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,46201.14331558579,23.50643198271176,15.34461330751091,29.115662810071253,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,47685.87506510381,23.0109356262079,15.188250354976477,28.94329395284053,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,49218.32053358694,23.185728214970947,15.355163114332122,28.79053822432347,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,50800.013061302365,23.733192836691707,15.529022633871264,28.732585678253532,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,52432.53526433205,24.12472284825209,15.71107445221897,28.12626359727686,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,54117.520618112576,23.744536918611153,16.0827979695343,27.50045659494426,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,55856.655091864915,23.942904705998153,16.765731951435253,30.467792301806995,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,57651.67883554773,24.14764729129877,16.273931952951312,29.947987097945564,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,59504.38792102363,24.35896953664803,16.772265126796654,30.59783822574522,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,61416.63613917922,23.50818251370405,16.59224849778342,33.21250310652874,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,63390.33685479925,22.729298283158936,16.07414775569703,34.08425936683323,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,65427.46492104804,23.31499029478847,15.655565572133117,34.34175556532187,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,67530.05865547595,24.295895013038827,15.315426311544279,33.71725293484125,median-range,5,9998813
0830-172036__NetHackChallenge-v0__exp1/NetHackChallenge-v0__both__grammar__n64__os0__max_episode_steps5000__discountprimitive__ent_coef0.01__exp1,0830-172036__NetHackChallenge-v0__exp1,NetHackChallenge-v0,both,grammar,0,10000000,5000,0,0.999,primitive,exp1,64,69700.2218795272,23.606138762286815,15.424468130802959,33.51106359942991,median-range,5,9998813
